,time,gaze_target
210,4.2,V
211,4.22,V
212,4.24,V
213,4.26,V
214,4.28,V
215,4.3,V
216,4.32,V
217,4.34,V
218,4.36,V
219,4.38,V
220,4.4,W
221,4.42,W
222,4.44,W
223,4.46,W
224,4.48,W
225,4.5,W
226,4.5200000000000005,W
227,4.54,W
228,4.5600000000000005,W
229,4.58,W
230,4.6000000000000005,X
231,4.62,X
232,4.64,X
233,4.66,X
234,4.68,X
235,4.7,X
236,4.72,X
237,4.74,X
238,4.76,X
239,4.78,X
240,4.8,Y
241,4.82,Y
242,4.84,Y
243,4.86,Y
244,4.88,Y
245,4.9,Y
246,4.92,Y
247,4.94,Y
248,4.96,Y
249,4.98,Y
250,5.0,Z
251,5.0200000000000005,Z
252,5.04,Z
253,5.0600000000000005,Z
254,5.08,Z
255,5.1000000000000005,Z
256,5.12,Z
257,5.14,Z
258,5.16,Z
259,5.18,Z
260,5.2,AA
261,5.22,AA
262,5.24,AA
263,5.26,AA
264,5.28,AA
265,5.3,AA
266,5.32,AA
267,5.34,AA
268,5.36,AA
269,5.38,AA
270,5.4,BB
271,5.42,BB
272,5.44,BB
273,5.46,BB
274,5.48,BB
275,5.5,BB
276,5.5200000000000005,BB
277,5.54,BB
278,5.5600000000000005,BB
279,5.58,BB
280,5.6000000000000005,CC
281,5.62,CC
282,5.64,CC
283,5.66,CC
284,5.68,CC
285,5.7,CC
286,5.72,CC
287,5.74,CC
288,5.76,CC
289,5.78,CC
290,5.8,DD
291,5.82,DD
292,5.84,DD
293,5.86,DD
294,5.88,DD
295,5.9,DD
296,5.92,DD
297,5.94,DD
298,5.96,DD
299,5.98,DD
300,6.0,EE
301,6.0200000000000005,EE
302,6.04,EE
303,6.0600000000000005,EE
304,6.08,EE
305,6.1000000000000005,EE
306,6.12,EE
307,6.140000000000001,EE
308,6.16,EE
309,6.18,EE
310,6.2,FF
311,6.22,FF
312,6.24,FF
313,6.26,FF
314,6.28,FF
315,6.3,FF
316,6.32,FF
317,6.34,FF
318,6.36,FF
319,6.38,FF
320,6.4,GG
321,6.42,GG
322,6.44,GG
323,6.46,GG
324,6.48,GG
325,6.5,GG
326,6.5200000000000005,GG
327,6.54,GG
328,6.5600000000000005,GG
329,6.58,GG
330,6.6000000000000005,HH
331,6.62,HH
332,6.640000000000001,HH
333,6.66,HH
334,6.68,HH
335,6.7,HH
336,6.72,HH
337,6.74,HH
338,6.76,HH
339,6.78,HH
340,6.8,II
341,6.82,II
342,6.84,II
343,6.86,II
344,6.88,II
345,6.9,II
346,6.92,II
347,6.94,II
348,6.96,II
349,6.98,II
350,7.0,JJ
351,7.0200000000000005,JJ
352,7.04,JJ
353,7.0600000000000005,JJ
354,7.08,JJ
355,7.1000000000000005,JJ
356,7.12,JJ
357,7.140000000000001,JJ
358,7.16,JJ
359,7.18,JJ
360,7.2,KK
361,7.22,KK
362,7.24,KK
363,7.26,KK
364,7.28,KK
365,7.3,KK
366,7.32,KK
367,7.34,KK
368,7.36,KK
369,7.38,KK
370,7.4,LL
371,7.42,LL
372,7.44,LL
373,7.46,LL
374,7.48,LL
375,7.5,LL
376,7.5200000000000005,LL
377,7.54,LL
378,7.5600000000000005,LL
379,7.58,LL
380,7.6000000000000005,MM
381,7.62,MM
382,7.640000000000001,MM
383,7.66,MM
384,7.68,MM
385,7.7,MM
386,7.72,MM
387,7.74,MM
388,7.76,MM
389,7.78,MM
390,7.8,NN
391,7.82,NN
392,7.84,NN
393,7.86,NN
394,7.88,NN
395,7.9,NN
396,7.92,NN
397,7.94,NN
398,7.96,NN
399,7.98,NN
400,8.0,OO
401,8.02,OO
402,8.040000000000001,OO
403,8.06,OO
404,8.08,OO
405,8.1,OO
406,8.120000000000001,OO
407,8.14,OO
408,8.16,OO
409,8.18,OO
410,8.2,PP
411,8.22,PP
412,8.24,PP
413,8.26,PP
414,8.28,PP
415,8.3,PP
416,8.32,PP
417,8.34,PP
418,8.36,PP
419,8.38,PP
420,8.4,QQ
421,8.42,QQ
422,8.44,QQ
423,8.46,QQ
424,8.48,QQ
425,8.5,QQ
426,8.52,QQ
427,8.540000000000001,QQ
428,8.56,QQ
429,8.58,QQ
430,8.6,RR
431,8.620000000000001,RR
432,8.64,RR
433,8.66,RR
434,8.68,RR
435,8.700000000000001,RR
436,8.72,RR
437,8.74,RR
438,8.76,RR
439,8.78,RR
440,8.8,SS
441,8.82,SS
442,8.84,SS
443,8.86,SS
444,8.88,SS
445,8.9,SS
446,8.92,SS
447,8.94,SS
448,8.96,SS
449,8.98,SS
450,9.0,TT
451,9.02,TT
452,9.040000000000001,TT
453,9.06,TT
454,9.08,TT
455,9.1,TT
456,9.120000000000001,TT
457,9.14,TT
458,9.16,TT
459,9.18,TT
460,9.200000000000001,UU
461,9.22,UU
462,9.24,UU
463,9.26,UU
464,9.28,UU
465,9.3,UU
466,9.32,UU
467,9.34,UU
468,9.36,UU
469,9.38,UU
470,9.4,VV
471,9.42,VV
472,9.44,VV
473,9.46,VV
474,9.48,VV
475,9.5,VV
476,9.52,VV
477,9.540000000000001,VV
478,9.56,VV
479,9.58,VV
480,9.6,WW
481,9.620000000000001,WW
482,9.64,WW
483,9.66,WW
484,9.68,WW
485,9.700000000000001,WW
486,9.72,WW
487,9.74,WW
488,9.76,WW
489,9.78,WW
490,9.8,XX
491,9.82,XX
492,9.84,XX
493,9.86,XX
494,9.88,XX
495,9.9,XX
496,9.92,XX
497,9.94,XX
498,9.96,XX
499,9.98,XX
500,10.0,A
501,10.02,A
502,10.040000000000001,A
503,10.06,A
504,10.08,A
505,10.1,A
506,10.120000000000001,A
507,10.14,A
508,10.16,A
509,10.18,A
510,10.200000000000001,B
511,10.22,B
512,10.24,B
513,10.26,B
514,10.28,B
515,10.3,B
516,10.32,B
517,10.34,B
518,10.36,B
519,10.38,B
520,10.4,C
521,10.42,C
522,10.44,C
523,10.46,C
524,10.48,C
525,10.5,C
526,10.52,C
527,10.540000000000001,C
528,10.56,C
529,10.58,C
530,10.6,D
531,10.620000000000001,D
532,10.64,D
533,10.66,D
534,10.68,D
535,10.700000000000001,D
536,10.72,D
537,10.74,D
538,10.76,D
539,10.78,D
540,10.8,E
541,10.82,E
542,10.84,E
543,10.86,E
544,10.88,E
545,10.9,E
546,10.92,E
547,10.94,E
548,10.96,E
549,10.98,E
550,11.0,F
551,11.02,F
552,11.040000000000001,F
553,11.06,F
554,11.08,F
555,11.1,F
556,11.120000000000001,F
557,11.14,F
558,11.16,F
559,11.18,F
560,11.200000000000001,G
561,11.22,G
562,11.24,G
563,11.26,G
564,11.28,G
565,11.3,G
566,11.32,G
567,11.34,G
568,11.36,G
569,11.38,G
570,11.4,H
571,11.42,H
572,11.44,H
573,11.46,H
574,11.48,H
575,11.5,H
576,11.52,H
577,11.540000000000001,H
578,11.56,H
579,11.58,H
580,11.6,I
581,11.620000000000001,I
582,11.64,I
583,11.66,I
584,11.68,I
585,11.700000000000001,I
586,11.72,I
587,11.74,I
588,11.76,I
589,11.78,I
590,11.8,J
591,11.82,J
592,11.84,J
593,11.86,J
594,11.88,J
595,11.9,J
596,11.92,J
597,11.94,J
598,11.96,J
599,11.98,J
600,12.0,K
601,12.02,K
602,12.040000000000001,K
603,12.06,K
604,12.08,K
605,12.1,K
606,12.120000000000001,K
607,12.14,K
608,12.16,K
609,12.18,K
610,12.200000000000001,L
611,12.22,L
612,12.24,L
613,12.26,L
614,12.280000000000001,L
615,12.3,L
616,12.32,L
617,12.34,L
618,12.36,L
619,12.38,L
620,12.4,M
621,12.42,M
622,12.44,M
623,12.46,M
624,12.48,M
625,12.5,M
626,12.52,M
627,12.540000000000001,M
628,12.56,M
629,12.58,M
630,12.6,N
631,12.620000000000001,N
632,12.64,N
633,12.66,N
634,12.68,N
635,12.700000000000001,N
636,12.72,N
637,12.74,N
638,12.76,N
639,12.780000000000001,N
640,12.8,O
641,12.82,O
642,12.84,O
643,12.86,O
644,12.88,O
645,12.9,O
646,12.92,O
647,12.94,O
648,12.96,O
649,12.98,O
650,13.0,P
651,13.02,P
652,13.040000000000001,P
653,13.06,P
654,13.08,P
655,13.1,P
656,13.120000000000001,P
657,13.14,P
658,13.16,P
659,13.18,P
660,13.200000000000001,Q
661,13.22,Q
662,13.24,Q
663,13.26,Q
664,13.280000000000001,Q
665,13.3,Q
666,13.32,Q
667,13.34,Q
668,13.36,Q
669,13.38,Q
670,13.4,R
671,13.42,R
672,13.44,R
673,13.46,R
674,13.48,R
675,13.5,R
676,13.52,R
677,13.540000000000001,R
678,13.56,R
679,13.58,R
680,13.6,S
681,13.620000000000001,S
682,13.64,S
683,13.66,S
684,13.68,S
685,13.700000000000001,S
686,13.72,S
687,13.74,S
688,13.76,S
689,13.780000000000001,S
690,13.8,T
691,13.82,T
692,13.84,T
693,13.86,T
694,13.88,T
695,13.9,T
696,13.92,T
697,13.94,T
698,13.96,T
699,13.98,T
700,14.0,U
701,14.02,U
702,14.040000000000001,U
703,14.06,U
704,14.08,U
705,14.1,U
706,14.120000000000001,U
707,14.14,U
708,14.16,U
709,14.18,U
710,14.200000000000001,V
711,14.22,V
712,14.24,V
713,14.26,V
714,14.280000000000001,V
715,14.3,V
716,14.32,V
717,14.34,V
718,14.36,V
719,14.38,V
720,14.4,W
721,14.42,W
722,14.44,W
723,14.46,W
724,14.48,W
725,14.5,W
726,14.52,W
727,14.540000000000001,W
728,14.56,W
729,14.58,W
730,14.6,X
731,14.620000000000001,X
732,14.64,X
733,14.66,X
734,14.68,X
735,14.700000000000001,X
736,14.72,X
737,14.74,X
738,14.76,X
739,14.780000000000001,X
740,14.8,Y
741,14.82,Y
742,14.84,Y
743,14.86,Y
744,14.88,Y
745,14.9,Y
746,14.92,Y
747,14.94,Y
748,14.96,Y
749,14.98,Y
750,15.0,Z
751,15.02,Z
752,15.040000000000001,Z
753,15.06,Z
754,15.08,Z
755,15.1,Z
756,15.120000000000001,Z
757,15.14,Z
758,15.16,Z
759,15.18,Z
760,15.200000000000001,AA
761,15.22,AA
762,15.24,AA
763,15.26,AA
764,15.280000000000001,AA
765,15.3,AA
766,15.32,AA
767,15.34,AA
768,15.36,AA
769,15.38,AA
770,15.4,BB
771,15.42,BB
772,15.44,BB
773,15.46,BB
774,15.48,BB
775,15.5,BB
776,15.52,BB
777,15.540000000000001,BB
778,15.56,BB
779,15.58,BB
780,15.6,CC
781,15.620000000000001,CC
782,15.64,CC
783,15.66,CC
784,15.68,CC
785,15.700000000000001,CC
786,15.72,CC
787,15.74,CC
788,15.76,CC
789,15.780000000000001,CC
790,15.8,DD
791,15.82,DD
792,15.84,DD
793,15.860000000000001,DD
794,15.88,DD
795,15.9,DD
796,15.92,DD
797,15.94,DD
798,15.96,DD
799,15.98,DD
800,16.0,EE
801,16.02,EE
802,16.04,EE
803,16.06,EE
804,16.080000000000002,EE
805,16.1,EE
806,16.12,EE
807,16.14,EE
808,16.16,EE
809,16.18,EE
810,16.2,FF
811,16.22,FF
812,16.240000000000002,FF
813,16.26,FF
814,16.28,FF
815,16.3,FF
816,16.32,FF
817,16.34,FF
818,16.36,FF
819,16.38,FF
820,16.4,GG
821,16.42,GG
822,16.44,GG
823,16.46,GG
824,16.48,GG
825,16.5,GG
826,16.52,GG
827,16.54,GG
828,16.56,GG
829,16.580000000000002,GG
830,16.6,HH
831,16.62,HH
832,16.64,HH
833,16.66,HH
834,16.68,HH
835,16.7,HH
836,16.72,HH
837,16.740000000000002,HH
838,16.76,HH
839,16.78,HH
840,16.8,II
841,16.82,II
842,16.84,II
843,16.86,II
844,16.88,II
845,16.9,II
846,16.92,II
847,16.94,II
848,16.96,II
849,16.98,II
850,17.0,JJ
851,17.02,JJ
852,17.04,JJ
853,17.06,JJ
854,17.080000000000002,JJ
855,17.1,JJ
856,17.12,JJ
857,17.14,JJ
858,17.16,JJ
859,17.18,JJ
860,17.2,KK
861,17.22,KK
862,17.240000000000002,KK
863,17.26,KK
864,17.28,KK
865,17.3,KK
866,17.32,KK
867,17.34,KK
868,17.36,KK
869,17.38,KK
870,17.400000000000002,LL
871,17.42,LL
872,17.44,LL
873,17.46,LL
874,17.48,LL
875,17.5,LL
876,17.52,LL
877,17.54,LL
878,17.56,LL
879,17.580000000000002,LL
880,17.6,MM
881,17.62,MM
882,17.64,MM
883,17.66,MM
884,17.68,MM
885,17.7,MM
886,17.72,MM
887,17.740000000000002,MM
888,17.76,MM
889,17.78,MM
890,17.8,NN
891,17.82,NN
892,17.84,NN
893,17.86,NN
894,17.88,NN
895,17.900000000000002,NN
896,17.92,NN
897,17.94,NN
898,17.96,NN
899,17.98,NN
900,18.0,OO
901,18.02,OO
902,18.04,OO
903,18.06,OO
904,18.080000000000002,OO
905,18.1,OO
906,18.12,OO
907,18.14,OO
908,18.16,OO
909,18.18,OO
910,18.2,PP
911,18.22,PP
912,18.240000000000002,PP
913,18.26,PP
914,18.28,PP
915,18.3,PP
916,18.32,PP
917,18.34,PP
918,18.36,PP
919,18.38,PP
920,18.400000000000002,QQ
921,18.42,QQ
922,18.44,QQ
923,18.46,QQ
924,18.48,QQ
925,18.5,QQ
926,18.52,QQ
927,18.54,QQ
928,18.56,QQ
929,18.580000000000002,QQ
930,18.6,RR
931,18.62,RR
932,18.64,RR
933,18.66,RR
934,18.68,RR
935,18.7,RR
936,18.72,RR
937,18.740000000000002,RR
938,18.76,RR
939,18.78,RR
940,18.8,SS
941,18.82,SS
942,18.84,SS
943,18.86,SS
944,18.88,SS
945,18.900000000000002,SS
946,18.92,SS
947,18.94,SS
948,18.96,SS
949,18.98,SS
950,19.0,TT
951,19.02,TT
952,19.04,TT
953,19.06,TT
954,19.080000000000002,TT
955,19.1,TT
956,19.12,TT
957,19.14,TT
958,19.16,TT
959,19.18,TT
960,19.2,UU
961,19.22,UU
962,19.240000000000002,UU
963,19.26,UU
964,19.28,UU
965,19.3,UU
966,19.32,UU
967,19.34,UU
968,19.36,UU
969,19.38,UU
970,19.400000000000002,VV
971,19.42,VV
972,19.44,VV
973,19.46,VV
974,19.48,VV
975,19.5,VV
976,19.52,VV
977,19.54,VV
978,19.56,VV
979,19.580000000000002,VV
980,19.6,WW
981,19.62,WW
982,19.64,WW
983,19.66,WW
984,19.68,WW
985,19.7,WW
986,19.72,WW
987,19.740000000000002,WW
988,19.76,WW
989,19.78,WW
990,19.8,XX
991,19.82,XX
992,19.84,XX
993,19.86,XX
994,19.88,XX
995,19.900000000000002,XX
996,19.92,XX
997,19.94,XX
998,19.96,XX
999,19.98,XX
